Nc,scenario,rep,method,theta_hat,ci_low,ci_high,theta_true
50,sc3,49,Commensurate,2.1943108111687057,1.970144316634429,2.409373906614986,1.0
50,sc3,49,NPE,1.3638834953308105,0.6914833002353427,2.0411562631557896,1.0
50,sc4,0,PSPower,1.1115197602838558,0.8363274287336824,1.3867120918340292,1.0
50,sc4,0,IW,1.1214327969414988,0.818540153067596,1.4243254408154016,1.0
50,sc4,0,Commensurate,1.0417805646975054,0.793129414086964,1.3001829655239567,1.0
50,sc4,0,NPE,1.513697862625122,0.9673959920815068,2.0608917772875084,1.0
50,sc4,1,PSPower,1.0051453781425814,0.6898065804087716,1.3204841758763912,1.0
50,sc4,1,IW,0.9952047622338386,0.6627839851962114,1.3276255392714658,1.0
50,sc4,1,Commensurate,0.9894337511499264,0.6929580706457971,1.2996405624120868,1.0
50,sc4,1,NPE,0.8003279566764832,0.2948374464587953,1.2866939955604733,1.0
50,sc4,2,PSPower,0.8410277191404573,0.5602474696719335,1.121807968608981,1.0
50,sc4,2,IW,0.7594664649015479,0.44471249992197104,1.0742204298811249,1.0
50,sc4,2,Commensurate,0.756663629753908,0.4895001087990176,1.0234920390483404,1.0
50,sc4,2,NPE,0.9376804232597351,0.4415880268159484,1.4602015791705745,1.0
50,sc4,3,PSPower,1.1335772007163474,0.8342753465489734,1.4328790548837214,1.0
50,sc4,3,IW,1.0733265871994995,0.7340780881461841,1.4125750862528148,1.0
50,sc4,3,Commensurate,1.1223506418491014,0.8461430271702608,1.3877504186465754,1.0
50,sc4,3,NPE,0.9555579423904419,0.29031466693156105,1.6076307388911248,1.0
50,sc4,4,PSPower,0.9087988828371029,0.6002209040231359,1.2173768616510698,1.0
50,sc4,4,IW,1.00188664301608,0.6642864112133245,1.3394868748188355,1.0
50,sc4,4,Commensurate,0.816443359223434,0.543099916210115,1.106394915318941,1.0
50,sc4,4,NPE,1.17270827293396,0.3593676600330363,1.9636568197628856,1.0
50,sc4,5,PSPower,1.0804248992948227,0.7726924235433327,1.3881573750463128,1.0
50,sc4,5,IW,1.0196060644145373,0.677545192385506,1.3616669364435685,1.0
50,sc4,5,Commensurate,1.1102202489247286,0.845483323654953,1.3936430208438972,1.0
50,sc4,5,NPE,1.0749547481536865,0.5365052370586522,1.6234703083400042,1.0
50,sc4,6,PSPower,1.0791896643700152,0.7582121067740853,1.400167221965945,1.0
50,sc4,6,IW,1.128150750442827,0.7688942610459915,1.4874072398396625,1.0
50,sc4,6,Commensurate,1.0928969167973464,0.7985092721698286,1.3812709747982612,1.0
50,sc4,6,NPE,1.3569896221160889,0.6944726314375844,1.9980910079629213,1.0
50,sc4,7,PSPower,1.0853131397246494,0.8258847361698538,1.344741543279445,1.0
50,sc4,7,IW,1.143378723668637,0.8481855506412794,1.4385718966959946,1.0
50,sc4,7,Commensurate,1.0614982286652186,0.810307350798443,1.3197601690011131,1.0
50,sc4,7,NPE,1.480603814125061,0.8474178755930819,2.1271129290831507,1.0
50,sc4,8,PSPower,1.088125087421209,0.7683982848964361,1.4078518899459818,1.0
50,sc4,8,IW,0.9647191570333077,0.583264347443211,1.3461739666234043,1.0
50,sc4,8,Commensurate,1.0338060978770651,0.7564840619817715,1.3250145476051947,1.0
50,sc4,8,NPE,1.1936088800430298,0.5254388015600422,1.887048659367926,1.0
50,sc4,9,PSPower,1.2701020634595328,0.9762281904212152,1.5639759364978505,1.0
50,sc4,9,IW,1.2934662610085714,0.9648084407840125,1.6221240812331303,1.0
50,sc4,9,Commensurate,1.2041302429817238,0.9420668165454714,1.4777828306077387,1.0
50,sc4,9,NPE,1.5195130109786987,0.9004957566838094,2.1231658723370255,1.0
50,sc4,10,PSPower,1.2243341021686773,0.9268813576447689,1.521786846692586,1.0
50,sc4,10,IW,1.2917754698734976,0.9616235764685882,1.6219273632784068,1.0
50,sc4,10,Commensurate,1.2652413420628832,0.9884721407706336,1.5463595588478487,1.0
50,sc4,10,NPE,1.3804126977920532,0.7614842290970045,1.9850961234892281,1.0
50,sc4,11,PSPower,0.87163812414816,0.5422462513695876,1.2010299969267324,1.0
50,sc4,11,IW,0.829955866382892,0.455960537164672,1.203951195601112,1.0
50,sc4,11,Commensurate,0.8919952444475875,0.5864462071315988,1.2035594374837388,1.0
50,sc4,11,NPE,1.2711310386657715,0.5829590886849874,1.9519343825479976,1.0
50,sc4,12,PSPower,1.1913934793022358,0.9487521790411519,1.4340347795633197,1.0
50,sc4,12,IW,1.071245485254927,0.7894535375668461,1.3530374329430077,1.0
50,sc4,12,Commensurate,1.1365823676051698,0.8757018783625996,1.4011623200362895,1.0
50,sc4,12,NPE,1.3167132139205933,0.6754169073104035,1.9975572145633542,1.0
50,sc4,13,PSPower,0.6277770729820781,0.3374937211805697,0.9180604247835864,1.0
50,sc4,13,IW,0.6375190636436608,0.307465297732216,0.9675728295551057,1.0
50,sc4,13,Commensurate,0.5566426237574977,0.2737012989687887,0.8293036195744701,1.0
50,sc4,13,NPE,0.8354047536849976,0.1892182814027265,1.493729083517399,1.0
50,sc4,14,PSPower,1.1913461716135916,0.9637010177164442,1.418991325510739,1.0
50,sc4,14,IW,1.2115600310067052,0.9608214360333543,1.4622986259800559,1.0
50,sc4,14,Commensurate,1.1728869742742072,0.928439940998068,1.4018062443317953,1.0
50,sc4,14,NPE,1.7734345197677612,1.1104037564130702,2.4263046091778655,1.0
50,sc4,15,PSPower,0.8476792824121321,0.5666575540256077,1.1287010107986566,1.0
50,sc4,15,IW,0.8666199898750668,0.5541726198150972,1.1790673599350363,1.0
50,sc4,15,Commensurate,0.8645598242294018,0.5988706112305673,1.1290829973377818,1.0
50,sc4,15,NPE,1.3643964529037476,0.6754268530926149,2.0806883061855843,1.0
50,sc4,16,PSPower,1.154692935689845,0.8302604332699055,1.4791254381097845,1.0
50,sc4,16,IW,1.1711613136827848,0.7987885718815371,1.5435340554840324,1.0
50,sc4,16,Commensurate,1.1951188280517275,0.8907055090408675,1.4906430608021675,1.0
50,sc4,16,NPE,1.3153589963912964,0.748990292805161,1.8877413023310485,1.0
50,sc4,17,PSPower,1.3210706306876465,1.0440027140021566,1.5981385473731364,1.0
50,sc4,17,IW,1.3022920988195594,0.9907910072619193,1.6137931903771996,1.0
50,sc4,17,Commensurate,1.335519839578552,1.04529256868768,1.6013581250938373,1.0
50,sc4,17,NPE,1.3304649591445923,0.7721861386364774,1.8936435652017463,1.0
50,sc4,18,PSPower,0.9675293154029946,0.6939026451887634,1.2411559856172256,1.0
50,sc4,18,IW,0.9622510439080562,0.6593209242158371,1.2651811636002752,1.0
50,sc4,18,Commensurate,0.9603648985868369,0.6825457980600852,1.2179655396652977,1.0
50,sc4,18,NPE,1.4367777109146118,0.7755583025728942,2.1012563070000687,1.0
50,sc4,19,PSPower,0.8079187002573904,0.4927421946402203,1.1230952058745607,1.0
50,sc4,19,IW,0.7069321096862927,0.3341421372963183,1.0797220820762672,1.0
50,sc4,19,Commensurate,0.8085809402552898,0.5179866476524905,1.087188863424032,1.0
50,sc4,19,NPE,0.6099305152893066,0.03222423451876513,1.2007453196350597,1.0
50,sc4,20,PSPower,1.0665583937765544,0.7497896167548032,1.3833271707983057,1.0
50,sc4,20,IW,1.1305010592443552,0.7600281819365273,1.500973936552183,1.0
50,sc4,20,Commensurate,1.090221350376832,0.7999176400637216,1.3839413449903464,1.0
50,sc4,20,NPE,1.3128069639205933,0.5757968559978028,2.04265710636785,1.0
50,sc4,21,PSPower,1.2129030536167609,0.8321541920606546,1.5936519151728672,1.0
50,sc4,21,IW,1.2257011346895397,0.791930829698261,1.6594714396808183,1.0
50,sc4,21,Commensurate,1.1494395561369275,0.8188271916677715,1.494681800378614,1.0
50,sc4,21,NPE,1.2689522504806519,0.5018557350783166,2.0151271014599175,1.0
50,sc4,22,PSPower,0.9830917904241183,0.675144836565281,1.2910387442829556,1.0
50,sc4,22,IW,0.9601842506648374,0.6168602211840273,1.3035082801456475,1.0
50,sc4,22,Commensurate,0.9706839428956835,0.7054473786714502,1.2443893319845345,1.0
50,sc4,22,NPE,1.1719304323196411,0.5659968158983278,1.7892481158440123,1.0
50,sc4,23,PSPower,1.0677215235424893,0.6845526987674548,1.4508903483175237,1.0
50,sc4,23,IW,1.0979959966803716,0.685076466346024,1.5109155270147192,1.0
50,sc4,23,Commensurate,1.0557952731324056,0.7042167470723028,1.423282154036141,1.0
50,sc4,23,NPE,1.3140236139297485,0.6997755205871052,1.9295873618837744,1.0
50,sc4,24,PSPower,1.2547120168017245,0.9104181467500763,1.5990058868533727,1.0
50,sc4,24,IW,1.2723762944762593,0.8710598205125142,1.6736927684400045,1.0
50,sc4,24,Commensurate,1.1712943751599205,0.8579351858097127,1.4741732697085752,1.0
50,sc4,24,NPE,1.441508173942566,0.8042225249378269,2.11555953613041,1.0
50,sc4,25,PSPower,1.0482584146717504,0.7250675514843505,1.3714492778591503,1.0
50,sc4,25,IW,1.0293706429219314,0.6748625834682467,1.383878702375616,1.0
50,sc4,25,Commensurate,1.0053672378150755,0.7031583993359497,1.3035032422131456,1.0
50,sc4,25,NPE,1.4241324663162231,0.8267811470405968,2.0212917887945756,1.0
50,sc4,26,PSPower,0.7933609394994595,0.4736310143894142,1.1130908646095048,1.0
50,sc4,26,IW,0.7869721858541826,0.43078450333747154,1.1431598683708937,1.0
50,sc4,26,Commensurate,0.8044783912640052,0.5228439922506708,1.081407798663645,1.0
50,sc4,26,NPE,0.6509475708007812,0.2094148412460715,1.0806778621190567,1.0
50,sc4,27,PSPower,1.2045847805543612,0.9188732844140343,1.4902962766946883,1.0
50,sc4,27,IW,1.2463660285648757,0.9232427007497294,1.5694893563800218,1.0
50,sc4,27,Commensurate,1.173135543968056,0.9072870922384134,1.437849276388337,1.0
50,sc4,27,NPE,1.3376299142837524,0.7623711064810401,1.9044635690447387,1.0
50,sc4,28,PSPower,0.7234024948867944,0.447530859868541,0.9992741299050478,1.0
50,sc4,28,IW,0.7027033887386488,0.376502961511651,1.0289038159656465,1.0
50,sc4,28,Commensurate,0.7699952764179342,0.5016509531846827,1.0411108795920152,1.0
50,sc4,28,NPE,0.9567852020263672,0.14810093480947045,1.7648425255465316,1.0
50,sc4,29,PSPower,0.9405840744292557,0.6196759293146934,1.261492219543818,1.0
50,sc4,29,IW,0.9522175920528381,0.6031496982264142,1.301285485879262,1.0
50,sc4,29,Commensurate,0.9692666078338462,0.6721174144479959,1.2485032522917248,1.0
50,sc4,29,NPE,1.2476494312286377,0.6213447685151595,1.883464759274679,1.0
50,sc4,30,PSPower,0.9748241365150059,0.7228316323215729,1.2268166407084389,1.0
50,sc4,30,IW,1.0283782844619758,0.7486518715063792,1.3081046974175723,1.0
50,sc4,30,Commensurate,0.9753754765282187,0.7407272789489677,1.2266409221306955,1.0
50,sc4,30,NPE,1.3053092956542969,0.6811620396831298,1.9111023577678528,1.0
50,sc4,31,PSPower,0.9602712769548715,0.6178513267785839,1.302691227131159,1.0
50,sc4,31,IW,0.9883640355529872,0.6064696248070879,1.3702584462988865,1.0
50,sc4,31,Commensurate,0.941040133391014,0.6251880707429648,1.2460998857377006,1.0
50,sc4,31,NPE,1.1689635515213013,0.49603777898748885,1.8563051360459375,1.0
50,sc4,32,PSPower,1.088358956939569,0.8180002660351162,1.358717647844022,1.0
50,sc4,32,IW,1.0667304653739456,0.7647067761483246,1.3687541545995665,1.0
50,sc4,32,Commensurate,1.0874776221434903,0.8493783661601897,1.339999565595302,1.0
50,sc4,32,NPE,1.3972874879837036,0.854142685710241,1.9336163344723618,1.0
50,sc4,33,PSPower,0.9242089869005392,0.613275512629581,1.2351424611714974,1.0
50,sc4,33,IW,0.9770312310680452,0.6263531736961948,1.3277092884398956,1.0
50,sc4,33,Commensurate,0.9201257820554333,0.643429482585658,1.1964938176310747,1.0
50,sc4,33,NPE,1.3548383712768555,0.751095397766522,1.9637060408475915,1.0
50,sc4,34,PSPower,1.1292746294046658,0.8045889890391766,1.453960269770155,1.0
50,sc4,34,IW,1.1248424609345706,0.7662076663486284,1.483477255520513,1.0
50,sc4,34,Commensurate,1.1692250673002915,0.854924871597997,1.477235992443922,1.0
50,sc4,34,NPE,1.2167179584503174,0.49695692258894564,1.9247317970981455,1.0
50,sc4,35,PSPower,1.0804154929129917,0.7433394035624765,1.4174915822635068,1.0
50,sc4,35,IW,1.0771939026128798,0.7074707540894115,1.446917051136348,1.0
50,sc4,35,Commensurate,1.0846028854514713,0.8000699531148997,1.354716227640156,1.0
50,sc4,35,NPE,1.3546395301818848,0.7400266000539147,1.9680626602004017,1.0
50,sc4,36,PSPower,1.2081857531616431,0.9547715480252081,1.461599958298078,1.0
50,sc4,36,IW,1.1424489906732156,0.8630529068651819,1.4218450744812494,1.0
50,sc4,36,Commensurate,1.1701274562702824,0.9242700412261401,1.4129568595371715,1.0
50,sc4,36,NPE,1.437693476676941,0.9131813101860153,1.9556651788321542,1.0
50,sc4,37,PSPower,0.9339965924039166,0.6714820885966761,1.1965110962111571,1.0
50,sc4,37,IW,0.8760322072646418,0.5829801799506709,1.1690842345786128,1.0
50,sc4,37,Commensurate,0.870792666981729,0.6026670589243799,1.1219079443751934,1.0
50,sc4,37,NPE,1.0560550689697266,0.45095059817192684,1.6524530296667452,1.0
50,sc4,38,PSPower,1.1218993008915414,0.8290912473650102,1.4147073544180726,1.0
50,sc4,38,IW,1.0595061509168617,0.737507431288816,1.3815048705449073,1.0
50,sc4,38,Commensurate,1.1130959531438258,0.8349542221279074,1.3813776180510133,1.0
50,sc4,38,NPE,1.2200324535369873,0.6508996316193099,1.7872301898558902,1.0
50,sc4,39,PSPower,0.9578105117209719,0.5391612285108953,1.3764597949310484,1.0
50,sc4,39,IW,0.9970963498777093,0.5538629433060654,1.4403297564493531,1.0
50,sc4,39,Commensurate,0.9538124329997048,0.5904306032698184,1.3066643510734852,1.0
50,sc4,39,NPE,1.262032389640808,0.614054601911666,1.925221665472352,1.0
50,sc4,40,PSPower,1.292397178953415,0.9545805587877341,1.630213799119096,1.0
50,sc4,40,IW,1.3222052726150102,0.9616799827819735,1.6827305624480469,1.0
50,sc4,40,Commensurate,1.365684882112054,1.0663969002987643,1.6567337445711943,1.0
50,sc4,40,NPE,1.7417800426483154,1.1374913733568546,2.3503285649592907,1.0
50,sc4,41,PSPower,1.1816111086859833,0.8630960553586826,1.500126162013284,1.0
50,sc4,41,IW,1.1241311800881109,0.7738036047347714,1.4744587554414503,1.0
50,sc4,41,Commensurate,1.2096930215664718,0.9181438657154598,1.4900113104753387,1.0
50,sc4,41,NPE,1.334983229637146,0.7481614107904306,1.9344868310778276,1.0
50,sc4,42,PSPower,1.1447698507097113,0.8365125654385708,1.4530271359808518,1.0
50,sc4,42,IW,1.2043405694968414,0.8490740991616145,1.5596070398320685,1.0
50,sc4,42,Commensurate,1.1558389258899298,0.8624817046715555,1.4503761475555017,1.0
50,sc4,42,NPE,1.2587875127792358,0.5034613957376644,2.00980030055911,1.0
50,sc4,43,PSPower,1.0340663219056772,0.7941916063151375,1.2739410374962168,1.0
50,sc4,43,IW,1.0236057397916307,0.7434982759400725,1.303713203643189,1.0
50,sc4,43,Commensurate,1.0403116131269676,0.8027768937742202,1.263086406489131,1.0
50,sc4,43,NPE,1.2463973760604858,0.6241737719789343,1.8568973374098785,1.0
50,sc4,44,PSPower,1.106571739543166,0.8618999426384546,1.3512435364478774,1.0
50,sc4,44,IW,1.0442189503903823,0.787051981799682,1.3013859189810826,1.0
50,sc4,44,Commensurate,1.0811573329208781,0.8476522508490091,1.3176778229488746,1.0
50,sc4,44,NPE,1.6468775272369385,1.0640066247904025,2.2208006758653482,1.0
50,sc4,45,PSPower,1.0086548724831506,0.6785287568715015,1.3387809880947996,1.0
50,sc4,45,IW,0.9941004515134817,0.6094589633147623,1.3787419397122012,1.0
50,sc4,45,Commensurate,0.974223400557089,0.6752553478049383,1.2781959930702311,1.0
50,sc4,45,NPE,1.2015628814697266,0.6509257061684115,1.7536029506031305,1.0
50,sc4,46,PSPower,0.9470721148720462,0.6397022946559967,1.2544419350880958,1.0
50,sc4,46,IW,0.9255185499772004,0.5779132148292638,1.273123885125137,1.0
50,sc4,46,Commensurate,0.9967415414005766,0.7133384017312638,1.2743813534447967,1.0
50,sc4,46,NPE,1.0669602155685425,0.3981248661494759,1.7367737255785771,1.0
50,sc4,47,PSPower,1.1801248245533709,0.9155775607071974,1.4446720883995443,1.0
50,sc4,47,IW,1.2555891458423254,0.9712728950598478,1.5399053966248029,1.0
50,sc4,47,Commensurate,1.2451191051404662,0.9879080428257335,1.512711348962259,1.0
50,sc4,47,NPE,1.5528455972671509,1.0161693975060333,2.0743895006475914,1.0
50,sc4,48,PSPower,0.9741460276216002,0.6971099293375613,1.251182125905639,1.0
50,sc4,48,IW,1.0352914723126603,0.7121426516155401,1.3584402930097803,1.0
50,sc4,48,Commensurate,1.0152326126894606,0.7457737289399281,1.3014592855463263,1.0
50,sc4,48,NPE,1.5219591856002808,0.735341963570546,2.286418838620781,1.0
50,sc4,49,PSPower,0.8062382528307038,0.5570465814985329,1.0554299241628748,1.0
50,sc4,49,IW,0.7477965715265116,0.4684128857987145,1.0271802572543087,1.0
50,sc4,49,Commensurate,0.7877080114976691,0.5395051894098137,1.0222600787647338,1.0
50,sc4,49,NPE,1.1947425603866577,0.5047607372348978,1.8705599344224761,1.0
50,sc5,0,PSPower,2.2859376160129417,2.0846946281543186,2.4871806038715647,1.0
50,sc5,0,IW,2.114260132668826,1.8518451891939764,2.3766750761436755,1.0
50,sc5,0,Commensurate,2.2655867796740012,2.0601649117654137,2.4788110437463806,1.0
50,sc5,0,NPE,1.3262016773223877,0.6486488127707145,2.024846925788056,1.0
50,sc5,1,PSPower,2.00958796386121,1.7936351884017983,2.225540739320622,1.0
50,sc5,1,IW,1.768196671467633,1.4746670660239265,2.0617262769113394,1.0
50,sc5,1,Commensurate,1.9807768556100613,1.7379309511625514,2.213740660401149,1.0
50,sc5,1,NPE,1.21198570728302,0.4878040066197134,1.9433203246087822,1.0
50,sc5,2,PSPower,2.1810992916867105,2.0014005172661617,2.360798066107259,1.0
50,sc5,2,IW,1.902496594159268,1.6676435419931654,2.1373496463253705,1.0
50,sc5,2,Commensurate,1.9881449071715616,1.767517901166387,2.2120414277127503,1.0
50,sc5,2,NPE,0.9369913339614868,0.48183330655201456,1.398833326201014,1.0
50,sc5,3,PSPower,2.1113508861890184,1.9696572585684553,2.2530445138095816,1.0
50,sc5,3,IW,1.7557853182276695,1.5658311518505492,1.9457394846047897,1.0
50,sc5,3,Commensurate,1.7798693282591598,1.5757561261417956,1.9793752722411804,1.0
50,sc5,3,NPE,1.1471529006958008,0.5276760356042366,1.798166552104639,1.0
50,sc5,4,PSPower,2.2335651967009738,2.0476236385104136,2.419506754891534,1.0
50,sc5,4,IW,2.047554613611839,1.7888179845799566,2.3062912426437214,1.0
50,sc5,4,Commensurate,2.2112743731771944,2.008575341802998,2.4170468586068643,1.0
50,sc5,4,NPE,1.3534221649169922,0.7365330256400944,1.9631102720666078,1.0
50,sc5,5,PSPower,2.155716208525889,1.9194902643114005,2.3919421527403775,1.0
50,sc5,5,IW,1.9541250666860563,1.6202467115107337,2.288003421861379,1.0
50,sc5,5,Commensurate,2.1873031992303624,1.9725430794696273,2.394256418427777,1.0
50,sc5,5,NPE,1.0546269416809082,0.4890380820265221,1.626325223529165,1.0
50,sc5,6,PSPower,2.3929192345170875,2.2260323032213556,2.5598061658128195,1.0
50,sc5,6,IW,2.2175393099890326,1.9849380584988257,2.4501405614792393,1.0
50,sc5,6,Commensurate,2.252251569136706,2.0374938441257653,2.4546688123301728,1.0
50,sc5,6,NPE,1.51304030418396,0.821393415020004,2.1719614683183415,1.0
50,sc5,7,PSPower,2.194486300519079,1.9727869174083976,2.41618568362976,1.0
50,sc5,7,IW,1.9616392608180948,1.6607014693557194,2.26257705228047,1.0
50,sc5,7,Commensurate,2.2282020302895233,2.0191311101801848,2.4315287363016123,1.0
50,sc5,7,NPE,1.4926090240478516,0.8361725939634734,2.134227727445933,1.0
50,sc5,8,PSPower,2.177424779672969,1.9175631809265887,2.4372863784193495,1.0
50,sc5,8,IW,2.1048566473658643,1.7727514807862113,2.4369618139455174,1.0
50,sc5,8,Commensurate,2.243766587778423,2.012250094207057,2.4709686315855524,1.0
50,sc5,8,NPE,1.3082445859909058,0.672384428771623,1.9367437061830808,1.0
50,sc5,9,PSPower,2.09700665276065,1.9139560122127752,2.280057293308525,1.0
50,sc5,9,IW,1.928641170392775,1.675780590920425,2.181501749865125,1.0
50,sc5,9,Commensurate,1.9703881192838302,1.7246741751697816,2.206408794682431,1.0
50,sc5,9,NPE,1.0525695085525513,0.3449860779639971,1.7420428228418434,1.0
50,sc5,10,PSPower,2.3416773487302747,2.1815359440193207,2.5018187534412286,1.0
50,sc5,10,IW,2.083554187563683,1.840346510647327,2.3267618644800394,1.0
50,sc5,10,Commensurate,1.9928068241830768,1.7330841145555471,2.236996882951951,1.0
50,sc5,10,NPE,1.2266970872879028,0.6794219106633433,1.760435098392319,1.0
50,sc5,11,PSPower,2.249907145726691,2.069073430541773,2.4307408609116092,1.0
50,sc5,11,IW,1.9101202555859262,1.6565981330292443,2.163642378142608,1.0
50,sc5,11,Commensurate,2.0118757485146004,1.7557968496345602,2.2577472445866205,1.0
50,sc5,11,NPE,0.8332585692405701,0.2256486258606482,1.463346544231906,1.0
50,sc5,12,PSPower,2.1348483197346053,1.9604373511714974,2.309259288297713,1.0
50,sc5,12,IW,1.770721307582168,1.5365546317649454,2.0048879833993904,1.0
50,sc5,12,Commensurate,1.8640245058743667,1.6169946769793393,2.0948884553673053,1.0
50,sc5,12,NPE,0.9535757899284363,0.3723883989641411,1.5282607405568447,1.0
50,sc5,13,PSPower,1.882692537435224,1.6707627749672247,2.0946222999032234,1.0
50,sc5,13,IW,1.6257883691845785,1.3553541732697822,1.8962225650993747,1.0
50,sc5,13,Commensurate,1.9437567677215666,1.7293255220908146,2.148014646126412,1.0
50,sc5,13,NPE,0.9009755849838257,0.2665174337888181,1.5182787955803794,1.0
50,sc5,14,PSPower,2.37442774366306,2.1644796948420564,2.5843757924840633,1.0
50,sc5,14,IW,2.125907122462981,1.8375289468134972,2.4142852981124645,1.0
50,sc5,14,Commensurate,2.3126320698680747,2.072620560147228,2.5270124647076666,1.0
50,sc5,14,NPE,1.1473040580749512,0.5210580604968225,1.7633939318611338,1.0
50,sc5,15,PSPower,2.1619464040503615,1.9658439530282386,2.3580488550724845,1.0
50,sc5,15,IW,1.9070937686090181,1.6324360736096788,2.1817514636083573,1.0
50,sc5,15,Commensurate,2.1022952334653473,1.8765392757223838,2.3087724975224213,1.0
50,sc5,15,NPE,1.2165806293487549,0.5583503129052737,1.8664099590849128,1.0
50,sc5,16,PSPower,2.1104877063870653,1.8765129729875416,2.344462439786589,1.0
50,sc5,16,IW,2.0005436647903263,1.6933441521876924,2.30774317739296,1.0
50,sc5,16,Commensurate,2.1691974943086025,1.9519074453186052,2.3837307233019973,1.0
50,sc5,16,NPE,1.2199296951293945,0.5613835038333527,1.8989546618046673,1.0
50,sc5,17,PSPower,1.8827488676138364,1.6629606127889525,2.1025371224387204,1.0
50,sc5,17,IW,1.7236302822822702,1.4240045248610265,2.023256039703514,1.0
50,sc5,17,Commensurate,1.8756670697631301,1.6473522033179608,2.090942338965015,1.0
50,sc5,17,NPE,0.9350337386131287,0.25435896660195484,1.5980043304214118,1.0
50,sc5,18,PSPower,2.0959285100242244,1.8912461744018054,2.300610845646643,1.0
50,sc5,18,IW,1.8085378028899677,1.532034010796535,2.0850415949834007,1.0
50,sc5,18,Commensurate,1.9991698591185414,1.7696968870285052,2.2287217639547845,1.0
50,sc5,18,NPE,0.9300811290740967,0.2117039094408116,1.6565031728354869,1.0
50,sc5,19,PSPower,2.202771360574441,2.0207981656906955,2.384744555458186,1.0
50,sc5,19,IW,1.8875451440776265,1.633891022052469,2.141199266102784,1.0
50,sc5,19,Commensurate,2.0936306659638686,1.8643109421838064,2.3062916407952545,1.0
50,sc5,19,NPE,1.2671796083450317,0.6797042686963702,1.8500796113050153,1.0
50,sc5,20,PSPower,2.330945900780704,2.153160088054406,2.508731713507002,1.0
50,sc5,20,IW,2.1372668545618194,1.897591280178963,2.376942428944676,1.0
50,sc5,20,Commensurate,2.2181595360839337,2.0035698362737495,2.437519432743197,1.0
50,sc5,20,NPE,1.322531819343567,0.6882311474221328,1.9715692476736988,1.0
50,sc5,21,PSPower,2.1320449260596184,1.9201352192561534,2.3439546328630834,1.0
50,sc5,21,IW,1.917426131605674,1.652798046759767,2.182054216451581,1.0
50,sc5,21,Commensurate,2.106298893657329,1.8698645584359364,2.3228583244604937,1.0
50,sc5,21,NPE,0.7755181193351746,0.25875342276047864,1.2716490021333313,1.0
50,sc5,22,PSPower,2.3230100865875802,2.084299499997967,2.5617206731771933,1.0
50,sc5,22,IW,2.225298343362009,1.9233987076745063,2.527197979049512,1.0
50,sc5,22,Commensurate,2.37447940924806,2.1615703610698147,2.5730652152472318,1.0
50,sc5,22,NPE,1.1193655729293823,0.45913598366842495,1.7889447515945396,1.0
50,sc5,23,PSPower,2.032773854617751,1.831616927783824,2.233930781451678,1.0
50,sc5,23,IW,1.777707814239798,1.5092163776812184,2.0461992507983773,1.0
50,sc5,23,Commensurate,1.9832712630909537,1.7544709646892138,2.201033106697522,1.0
50,sc5,23,NPE,1.1514045000076294,0.47792975893833556,1.8023963231047775,1.0
50,sc5,24,PSPower,2.3452336263758276,2.143639844353125,2.54682740839853,1.0
50,sc5,24,IW,2.2665269215521042,2.012460855989033,2.5205929871151755,1.0
50,sc5,24,Commensurate,2.350720670435125,2.133436903362937,2.549218958524847,1.0
50,sc5,24,NPE,1.7494313716888428,1.097604773626415,2.384100293036437,1.0
50,sc5,25,PSPower,2.2511270634072997,2.054880799191851,2.4473733276227483,1.0
50,sc5,25,IW,1.978260092029518,1.7208265598345427,2.235693624224493,1.0
50,sc5,25,Commensurate,2.2052321778256583,1.9940579505420157,2.413936797036601,1.0
50,sc5,25,NPE,1.2699015140533447,0.6475102125711096,1.8829953665777812,1.0
50,sc5,26,PSPower,2.1968821109375964,1.9814997388679068,2.412264483007286,1.0
50,sc5,26,IW,2.072607251305401,1.8063087873464903,2.338905715264312,1.0
50,sc5,26,Commensurate,2.2035212041273846,1.9766794980593683,2.4183537317530717,1.0
50,sc5,26,NPE,1.4668081998825073,0.8054531031136337,2.1046274117988157,1.0
50,sc5,27,PSPower,2.0245193272925492,1.8094273090248976,2.239611345560201,1.0
50,sc5,27,IW,1.8532949494169921,1.5892843416095956,2.1173055572243884,1.0
50,sc5,27,Commensurate,2.0690122726144757,1.8592306172758515,2.27387031134995,1.0
50,sc5,27,NPE,1.129831075668335,0.5040390044291498,1.7519838060692274,1.0
50,sc5,28,PSPower,2.196538192895056,1.9961864670284872,2.3968899187616244,1.0
50,sc5,28,IW,2.014149638168766,1.7603489020193437,2.2679503743181884,1.0
50,sc5,28,Commensurate,2.060780375394177,1.8251533589300546,2.299933764134117,1.0
50,sc5,28,NPE,1.1887938976287842,0.5353190246307452,1.8651033595272317,1.0
50,sc5,29,PSPower,2.2334733813135452,2.0362981247497256,2.430648637877365,1.0
50,sc5,29,IW,2.0533593417667975,1.7875579283471001,2.319160755186495,1.0
50,sc5,29,Commensurate,2.2139323565607474,2.0028345808964416,2.4297106807077595,1.0
50,sc5,29,NPE,1.1347992420196533,0.4334073824945709,1.8030586355931537,1.0
50,sc5,30,PSPower,2.323909218978487,2.131352791429896,2.516465646527078,1.0
50,sc5,30,IW,2.0367407355501665,1.7701494093033892,2.3033320617969437,1.0
50,sc5,30,Commensurate,2.321492165865119,2.1332422771148223,2.5070947325719377,1.0
