Nc,scenario,rep,method,theta_hat,ci_low,ci_high,theta_true
50,sc3,47,NPE,0.7929105162620544,0.2035468256497066,1.3965024019817627,0.0
50,sc3,48,PSPower,0.997188313593757,0.8255696961090019,1.168806931078512,0.0
50,sc3,48,IW,0.8670445572235547,0.6379395930184582,1.0961495214286512,0.0
50,sc3,48,Commensurate,0.8586093729793646,0.628906220618152,1.0671108969905292,0.0
50,sc3,48,NPE,0.2712675631046295,-0.3773004368873921,0.9424811581749409,0.0
50,sc3,49,PSPower,1.2530585810845598,1.0462292876016932,1.4598878745674264,0.0
50,sc3,49,IW,1.0338916247899395,0.7484181661591229,1.319365083420756,0.0
50,sc3,49,Commensurate,1.1949885034004029,0.9706044515703617,1.4097886794244163,0.0
50,sc3,49,NPE,0.5577096939086914,-0.017962237487430015,1.1375532531159374,0.0
50,sc4,0,PSPower,0.11230829442946232,-0.1628840371207111,0.38750062597963575,0.0
50,sc4,0,IW,0.12238806509760587,-0.18050457877629694,0.42528070897150866,0.0
50,sc4,0,Commensurate,0.04244874568081187,-0.20622838474415559,0.3008904135454997,0.0
50,sc4,0,NPE,0.550937294960022,0.08175304062538326,1.0208876697809088,0.0
50,sc4,1,PSPower,0.0061807650371710175,-0.3091580326966388,0.3215195627709808,0.0
50,sc4,1,IW,-0.0036446382971216354,-0.33606541533474876,0.3287761387405055,0.0
50,sc4,1,Commensurate,-0.009660992003128581,-0.30612668630380785,0.3005014453133753,0.0
50,sc4,1,NPE,-0.05716294050216675,-0.6327831466706348,0.49667954301978656,0.0
50,sc4,2,PSPower,-0.15815139843042736,-0.43893164789895117,0.12262885103809645,0.0
50,sc4,2,IW,-0.23950198513521223,-0.5542559501147891,0.07525197984436463,0.0
50,sc4,2,Commensurate,-0.24258871779191485,-0.5098253452026996,0.02420896344426736,0.0
50,sc4,2,NPE,0.17659345269203186,-0.33585401605378284,0.7163409788224547,0.0
50,sc4,3,PSPower,0.13450995373496752,-0.16479190043240652,0.43381180790234153,0.0
50,sc4,3,IW,0.07452493730475772,-0.26472356174855766,0.4137734363580731,0.0
50,sc4,3,Commensurate,0.1231611725913579,-0.1530068858604795,0.3885520482278866,0.0
50,sc4,3,NPE,0.17889189720153809,-0.4409041114868017,0.7864171914130212,0.0
50,sc4,4,PSPower,-0.09020965142977444,-0.3987876302437414,0.21836832738419254,0.0
50,sc4,4,IW,0.0030733768406636607,-0.3345268549620918,0.3406736086434191,0.0
50,sc4,4,Commensurate,-0.18273792388021817,-0.4560883680542891,0.10718797076861941,0.0
50,sc4,4,NPE,0.16109547019004822,-0.47098561375882575,0.775774740962322,0.0
50,sc4,5,PSPower,0.08141093924308593,-0.22632153650840406,0.38914341499457594,0.0
50,sc4,5,IW,0.020824365540863973,-0.3212365064881673,0.36288523756989527,0.0
50,sc4,5,Commensurate,0.1110099414198539,-0.15371798732940717,0.39443697990648113,0.0
50,sc4,5,NPE,0.039462387561798096,-0.46756706720581204,0.5559705089030632,0.0
50,sc4,6,PSPower,0.08026241106390604,-0.2407151465320238,0.40123996865983586,0.0
50,sc4,6,IW,0.12949461992610223,-0.22976186947073335,0.4887511093229378,0.0
50,sc4,6,Commensurate,0.0938215407344778,-0.20053865943578283,0.3821792317652983,0.0
50,sc4,6,NPE,0.2797088027000427,-0.3047828259503024,0.8453069660918183,0.0
50,sc4,7,PSPower,0.08601392165480477,-0.17341448189999087,0.3454423252096004,0.0
50,sc4,7,IW,0.1442860436332547,-0.15090712939410283,0.43947921666061224,0.0
50,sc4,7,Commensurate,0.06217652054283201,-0.18897890533092584,0.32047621524251174,0.0
50,sc4,7,NPE,0.4942370057106018,-0.010250698001397577,1.0093398830585503,0.0
50,sc4,8,PSPower,0.08918949004773635,-0.23053731247703674,0.40891629257250944,0.0
50,sc4,8,IW,-0.033765768291972614,-0.41522057788206945,0.34768904129812417,0.0
50,sc4,8,Commensurate,0.034784800766204244,-0.24243126319797043,0.3259551694508562,0.0
50,sc4,8,NPE,0.3873259425163269,-0.21011156703652212,1.0073580991871849,0.0
50,sc4,9,PSPower,0.2710012914192814,-0.02287258161903616,0.564875164457599,0.0
50,sc4,9,IW,0.29459095866366364,-0.03406686156089528,0.6232487788882226,0.0
50,sc4,9,Commensurate,0.2048987223693204,-0.0572015151923899,0.47853686772388915,0.0
50,sc4,9,NPE,0.7128060460090637,0.0655313924501031,1.3440149404213177,0.0
50,sc4,10,PSPower,0.22525536555085265,-0.07219737897305581,0.5227081100747611,0.0
50,sc4,10,IW,0.29291041648655924,-0.037241476918350114,0.6230623098914686,0.0
50,sc4,10,Commensurate,0.2660649369145805,-0.010730109309871918,0.547154709460749,0.0
50,sc4,10,NPE,0.40326377749443054,-0.16542101630913564,0.9588599192974694,0.0
