Nc,scenario,rep,method,theta_hat,fit_time_sec,fit_time_ms,success
50,sc1,0,PSPower,1.1403154836986618,0.007752269000008027,7.752269000008027,True
50,sc1,0,IW,1.138197225750629,0.0011049680000212447,1.1049680000212447,True
50,sc1,0,Commensurate,1.1241683794003416,1.0612766090000036,1061.2766090000036,True
50,sc1,0,NPE,1.301375150680542,0.014246998000004396,14.246998000004396,True
50,sc1,1,PSPower,0.7844558942873686,0.006275138999995988,6.275138999995988,True
50,sc1,1,IW,0.8865342751375583,0.0009837320000087857,0.9837320000087857,True
50,sc1,1,Commensurate,0.811622575661097,1.087273836999998,1087.273836999998,True
50,sc1,1,NPE,1.3056001663208008,0.011361443999987841,11.361443999987841,True
50,sc1,2,PSPower,0.9623488183323347,0.006068040000002384,6.068040000002384,True
50,sc1,2,IW,1.024840476987789,0.0010941839999816239,1.0941839999816239,True
50,sc1,2,Commensurate,0.9974025278466184,1.1382413579999877,1138.2413579999877,True
50,sc1,2,NPE,1.4341877698898315,0.010411650999998301,10.411650999998301,True
50,sc1,3,PSPower,1.129736346671063,0.00933052300001691,9.33052300001691,True
50,sc1,3,IW,1.1680394725003478,0.0013172160000181066,1.3172160000181066,True
50,sc1,3,Commensurate,1.1210164738248118,1.1677153540000234,1167.7153540000234,True
50,sc1,3,NPE,1.4109165668487549,0.019609254000016563,19.609254000016563,True
50,sc1,4,PSPower,1.2182707248354492,0.01776535999999851,17.76535999999851,True
50,sc1,4,IW,1.159250384084416,0.0071373529999902985,7.1373529999902985,True
50,sc1,4,Commensurate,1.2326847266159306,1.1377127169999994,1137.7127169999994,True
50,sc1,4,NPE,1.0967254638671875,0.013112204999998767,13.112204999998767,True
50,sc1,5,PSPower,1.0557593033171488,0.005959039999993365,5.959039999993365,True
50,sc1,5,IW,1.1186033747942103,0.0009937639999861858,0.9937639999861858,True
50,sc1,5,Commensurate,1.0707563843805046,1.0936569570000074,1093.6569570000074,True
50,sc1,5,NPE,1.3330774307250977,0.011304988000006233,11.304988000006233,True
50,sc1,6,PSPower,1.0336473222906943,0.011549559999991743,11.549559999991743,True
50,sc1,6,IW,0.9688868103584046,0.0010311739999906422,1.0311739999906422,True
50,sc1,6,Commensurate,1.024688946320362,1.1039704399999835,1103.9704399999835,True
50,sc1,6,NPE,1.185714602470398,0.01228256999999644,12.28256999999644,True
50,sc1,7,PSPower,1.124633844627993,0.011662411999992628,11.662411999992628,True
50,sc1,7,IW,1.1373757512231508,0.0010723369999823262,1.0723369999823262,True
50,sc1,7,Commensurate,1.0858885351831764,1.0588988519999987,1058.8988519999987,True
50,sc1,7,NPE,1.621577262878418,0.010126818000003368,10.126818000003368,True
50,sc1,8,PSPower,1.0791314470676119,0.012445884999976897,12.445884999976897,True
50,sc1,8,IW,1.0285530033954522,0.001068752000008999,1.068752000008999,True
50,sc1,8,Commensurate,1.082072096918219,1.0790517599999987,1079.0517599999987,True
50,sc1,8,NPE,1.069409966468811,0.014409725999996681,14.409725999996681,True
50,sc1,9,PSPower,1.0820758140188451,0.008187585000001718,8.187585000001718,True
50,sc1,9,IW,1.0525640187214256,0.0011072389999924326,1.1072389999924326,True
50,sc1,9,Commensurate,1.055895823637327,1.0500160160000007,1050.0160160000007,True
50,sc1,9,NPE,1.4520540237426758,0.010583681000014167,10.583681000014167,True
50,sc1,10,PSPower,0.8699067542586031,0.012124762000013334,12.124762000013334,True
50,sc1,10,IW,0.8445732860075795,0.001034089000000904,1.034089000000904,True
50,sc1,10,Commensurate,0.9105569673297775,1.068470848000004,1068.470848000004,True
50,sc1,10,NPE,1.2635862827301025,0.013261257999999998,13.261257999999998,True
50,sc1,11,PSPower,1.1217776102302692,0.006065115000012611,6.065115000012611,True
50,sc1,11,IW,1.0763334547959218,0.0009429589999854215,0.9429589999854215,True
50,sc1,11,Commensurate,1.1183675220986842,1.0522979550000002,1052.2979550000002,True
50,sc1,11,NPE,1.101228952407837,0.009794556000002785,9.794556000002785,True
50,sc1,12,PSPower,1.1449317854157612,0.009046611000002258,9.046611000002258,True
50,sc1,12,IW,1.1412682232208196,0.0009304060000090431,0.930406000009043,True
50,sc1,12,Commensurate,1.1239260519088536,1.0538673039999935,1053.8673039999935,True
50,sc1,12,NPE,1.422560453414917,0.013224215999997568,13.224215999997568,True
50,sc1,13,PSPower,1.067953975147836,0.007167576000000508,7.167576000000508,True
50,sc1,13,IW,1.1103081384682432,0.0009818710000217834,0.9818710000217834,True
50,sc1,13,Commensurate,1.0396653658711215,1.1101452769999867,1110.1452769999867,True
50,sc1,13,NPE,1.2212904691696167,0.016798925999978565,16.798925999978565,True
50,sc1,14,PSPower,1.0318877907720325,0.005242465999998558,5.242465999998558,True
50,sc1,14,IW,1.0160221954392195,0.0009404699999890909,0.9404699999890909,True
50,sc1,14,Commensurate,1.030218512204765,1.103429086999995,1103.429086999995,True
50,sc1,14,NPE,1.122524380683899,0.010411804000000302,10.411804000000302,True
50,sc1,15,PSPower,1.0928106620674474,0.008589766000000054,8.589766000000054,True
50,sc1,15,IW,1.0808837815478545,0.004003350000004957,4.003350000004957,True
50,sc1,15,Commensurate,1.1155455450690295,1.1170472590000031,1117.0472590000031,True
50,sc1,15,NPE,0.9134687185287476,0.011476662000006854,11.476662000006854,True
50,sc1,16,PSPower,0.9954603600043814,0.007917187000003878,7.917187000003878,True
50,sc1,16,IW,0.8402082263653782,0.0009513539999943532,0.9513539999943532,True
50,sc1,16,Commensurate,0.9744492650730604,1.0826188489999993,1082.6188489999993,True
50,sc1,16,NPE,0.935584306716919,0.014275342000019009,14.275342000019009,True
50,sc1,17,PSPower,1.227173675731221,0.005810076000017261,5.810076000017261,True
50,sc1,17,IW,1.2777834004649444,0.001083964999992304,1.083964999992304,True
50,sc1,17,Commensurate,1.2172281602067998,1.080792219999978,1080.792219999978,True
50,sc1,17,NPE,1.65545654296875,0.01310186200004182,13.10186200004182,True
50,sc1,18,PSPower,1.1227017210069858,0.005793661999973665,5.793661999973665,True
50,sc1,18,IW,1.165687098770306,0.0010888190000173381,1.0888190000173381,True
50,sc1,18,Commensurate,1.1104030628361043,1.064907345999984,1064.907345999984,True
50,sc1,18,NPE,1.211889624595642,0.009997399999974732,9.997399999974732,True
50,sc1,19,PSPower,0.8585456049895,0.012062112000023717,12.062112000023717,True
50,sc1,19,IW,0.8546434172411327,0.0010463770000228578,1.0463770000228578,True
50,sc1,19,Commensurate,0.8327623075795421,1.062318950999952,1062.318950999952,True
50,sc1,19,NPE,1.2209031581878662,0.01055664099999376,10.55664099999376,True
50,sc1,20,PSPower,0.852584447723018,0.009175149999975929,9.175149999975929,True
50,sc1,20,IW,0.8402434552380726,0.0010218510000186143,1.0218510000186143,True
50,sc1,20,Commensurate,0.8260959091621906,1.0618304970000167,1061.8304970000167,True
50,sc1,20,NPE,0.9095292091369629,0.009800759999961883,9.800759999961883,True
50,sc1,21,PSPower,1.0930352281117337,0.005317727999965882,5.317727999965882,True
50,sc1,21,IW,1.1206893967505553,0.0009289619999890419,0.9289619999890419,True
50,sc1,21,Commensurate,1.0725933362555802,1.0653703279999718,1065.3703279999718,True
50,sc1,21,NPE,1.2644466161727905,0.010324370999967414,10.324370999967414,True
50,sc1,22,PSPower,0.9812488296432645,0.009122489999981553,9.122489999981553,True
50,sc1,22,IW,0.9174420801103383,0.0011148359999992863,1.1148359999992863,True
50,sc1,22,Commensurate,0.9367610846118614,1.1010308360000067,1101.0308360000067,True
50,sc1,22,NPE,0.802562952041626,0.011764353999978994,11.764353999978994,True
50,sc1,23,PSPower,1.0206319452932129,0.008540062000008675,8.540062000008675,True
50,sc1,23,IW,1.1066194541641876,0.0010812860000442015,1.0812860000442015,True
50,sc1,23,Commensurate,1.0450609795764698,1.1087063389999798,1108.7063389999798,True
50,sc1,23,NPE,1.4431570768356323,0.011358205000021826,11.358205000021826,True
50,sc1,24,PSPower,1.0411362707549618,0.01206854999998086,12.06854999998086,True
50,sc1,24,IW,0.9723626603126976,0.0009741850000182239,0.974185000018224,True
50,sc1,24,Commensurate,1.028077313027975,1.100002576999998,1100.002576999998,True
50,sc1,24,NPE,1.6603004932403564,0.022882163000019773,22.882163000019773,True
50,sc1,25,PSPower,0.9939840997392292,0.009046200999989651,9.04620099998965,True
50,sc1,25,IW,0.9315368888455903,0.0010970959999667684,1.0970959999667684,True
50,sc1,25,Commensurate,0.984153931281606,1.1753247320000355,1175.3247320000355,True
50,sc1,25,NPE,1.0289698839187622,0.013418335999972442,13.418335999972442,True
50,sc1,26,PSPower,0.9912871514321758,0.010563938000018425,10.563938000018425,True
50,sc1,26,IW,0.8980197625058177,0.0010132790000056957,1.0132790000056957,True
50,sc1,26,Commensurate,0.9878990242089664,1.0707944900000257,1070.7944900000257,True
50,sc1,26,NPE,0.8420430421829224,0.012369017999958487,12.369017999958487,True
50,sc1,27,PSPower,1.0073984759804269,0.014336286999991898,14.336286999991898,True
50,sc1,27,IW,0.9848119602029196,0.0010333349999882557,1.0333349999882557,True
50,sc1,27,Commensurate,1.0143426612003528,1.1056367760000398,1105.6367760000398,True
50,sc1,27,NPE,1.3720929622650146,0.013017810000008012,13.017810000008012,True
50,sc1,28,PSPower,0.9903518721091361,0.005608198999993874,5.608198999993874,True
50,sc1,28,IW,1.0600809422983077,0.0010342380000452067,1.0342380000452067,True
50,sc1,28,Commensurate,1.0170517540848438,1.0554861359999563,1055.4861359999563,True
50,sc1,28,NPE,1.3073086738586426,0.012687204999963342,12.687204999963342,True
50,sc1,29,PSPower,0.9208433780475175,0.008935418999953981,8.935418999953981,True
50,sc1,29,IW,0.9530743454423981,0.0010483920000297076,1.0483920000297076,True
50,sc1,29,Commensurate,0.9315215993303668,1.0912761170000067,1091.2761170000067,True
50,sc1,29,NPE,1.1380630731582642,0.008409843000038109,8.409843000038109,True
50,sc1,30,PSPower,0.9916410445440539,0.005796040000006997,5.796040000006997,True
50,sc1,30,IW,1.0604140862690827,0.00101029200004632,1.01029200004632,True
50,sc1,30,Commensurate,1.0082779891622542,1.0958280020000188,1095.8280020000188,True
50,sc1,30,NPE,1.2980815172195435,0.010265643000025193,10.265643000025193,True
50,sc1,31,PSPower,1.1460479277795954,0.006265197999994143,6.265197999994143,True
50,sc1,31,IW,1.2144154803180562,0.0010707120000006398,1.0707120000006398,True
50,sc1,31,Commensurate,1.1800993020453623,1.0598211919999585,1059.8211919999585,True
50,sc1,31,NPE,1.3536813259124756,0.013661607000017284,13.661607000017284,True
50,sc1,32,PSPower,0.8503040809901836,0.005686313000012433,5.686313000012433,True
50,sc1,32,IW,0.9121967168500761,0.0010700099999780832,1.0700099999780832,True
50,sc1,32,Commensurate,0.8315015907079862,1.0855262440000502,1085.5262440000502,True
50,sc1,32,NPE,1.0862337350845337,0.010493183999983557,10.493183999983557,True
50,sc1,33,PSPower,0.9490746183798066,0.009186666999994486,9.186666999994486,True
50,sc1,33,IW,1.0177530643998676,0.0010022239999898375,1.0022239999898375,True
50,sc1,33,Commensurate,0.9489252597260683,1.081927898999993,1081.927898999993,True
50,sc1,33,NPE,1.197031855583191,0.016856325999981436,16.856325999981436,True
50,sc1,34,PSPower,0.849217422012069,0.005803260000050159,5.803260000050159,True
50,sc1,34,IW,0.9304522346323983,0.0010066770000207725,1.0066770000207725,True
50,sc1,34,Commensurate,0.8611221283981405,1.0736310130000106,1073.6310130000106,True
50,sc1,34,NPE,1.3900560140609741,0.02438630300002842,24.38630300002842,True
50,sc1,35,PSPower,1.1005026809200844,0.02337507100003222,23.37507100003222,True
50,sc1,35,IW,1.222428303324007,0.0010249019999832854,1.0249019999832854,True
50,sc1,35,Commensurate,1.1141099560615055,1.1160860500000354,1116.0860500000354,True
50,sc1,35,NPE,1.37822687625885,0.01694709899999225,16.94709899999225,True
50,sc1,36,PSPower,1.0252720102462032,0.011657812000009926,11.657812000009926,True
50,sc1,36,IW,1.111951031026404,0.0010185700000420184,1.0185700000420184,True
50,sc1,36,Commensurate,1.0117870195411212,1.110081933999993,1110.081933999993,True
50,sc1,36,NPE,1.221718192100525,0.010806306000006316,10.806306000006316,True
50,sc1,37,PSPower,1.0057165745354772,0.012006138999993254,12.006138999993254,True
50,sc1,37,IW,1.032768197075809,0.0010149130000058904,1.0149130000058904,True
50,sc1,37,Commensurate,0.9959931718571363,1.0471220149999567,1047.1220149999567,True
50,sc1,37,NPE,1.138228416442871,0.012779104999992796,12.779104999992796,True
50,sc1,38,PSPower,1.103564666408078,0.005070568999997249,5.070568999997249,True
50,sc1,38,IW,1.0664010659207346,0.0010216900000159512,1.0216900000159512,True
50,sc1,38,Commensurate,1.1149032257475637,1.0379045720000022,1037.9045720000022,True
50,sc1,38,NPE,1.3990983963012695,0.007044581000002381,7.044581000002381,True
50,sc1,39,PSPower,1.1430404332007371,0.00493464800001675,4.93464800001675,True
50,sc1,39,IW,1.0958643952879243,0.0010441630000173063,1.0441630000173063,True
50,sc1,39,Commensurate,1.141937457092403,1.0290770889999976,1029.0770889999976,True
50,sc1,39,NPE,1.3243483304977417,0.010012433999975201,10.012433999975201,True
50,sc1,40,PSPower,0.8919658248854155,0.006258794999951078,6.258794999951078,True
50,sc1,40,IW,0.8946665171073456,0.0010161299999822404,1.0161299999822404,True
50,sc1,40,Commensurate,0.8930616932016069,1.0980547130000105,1098.0547130000105,True
50,sc1,40,NPE,1.03153657913208,0.009455070000001342,9.455070000001342,True
50,sc1,41,PSPower,1.3898286934283597,0.0052977180000084445,5.2977180000084445,True
50,sc1,41,IW,1.3650297658335906,0.0011383749999822612,1.1383749999822612,True
50,sc1,41,Commensurate,1.379235082420535,1.0389784500000019,1038.9784500000019,True
50,sc1,41,NPE,1.564754605293274,0.006532618999983697,6.532618999983697,True
50,sc1,42,PSPower,0.9167139547439014,0.005922045999966485,5.922045999966485,True
50,sc1,42,IW,0.9555941894868599,0.0009374080000270624,0.9374080000270624,True
50,sc1,42,Commensurate,0.9091860591935934,1.0506584620000012,1050.6584620000012,True
50,sc1,42,NPE,1.1937776803970337,0.012505821999980071,12.505821999980071,True
50,sc1,43,PSPower,0.9761390604481244,0.00536664800000608,5.36664800000608,True
50,sc1,43,IW,1.0365810556646233,0.0010203299999602677,1.0203299999602677,True
50,sc1,43,Commensurate,0.9655997851449704,1.0593717560000186,1059.3717560000186,True
50,sc1,43,NPE,1.1254687309265137,0.012245631999974194,12.245631999974194,True
50,sc1,44,PSPower,0.8107618989440283,0.024113237999983994,24.113237999983994,True
50,sc1,44,IW,0.7938598071431708,0.0038017849999505415,3.8017849999505415,True
50,sc1,44,Commensurate,0.8318870044550899,1.0624252449999858,1062.4252449999858,True
50,sc1,44,NPE,0.9220099449157715,0.01150741700001845,11.50741700001845,True
50,sc1,45,PSPower,1.1937552452481603,0.012187191999998959,12.187191999998959,True
50,sc1,45,IW,1.2680624462421413,0.0009394669999664984,0.9394669999664984,True
50,sc1,45,Commensurate,1.1974977933246342,1.0884265310000387,1088.4265310000387,True
50,sc1,45,NPE,1.2600034475326538,0.0218099969999912,21.8099969999912,True
50,sc1,46,PSPower,1.0033704974040714,0.04490590500000735,44.90590500000735,True
50,sc1,46,IW,1.0352241633166082,0.001004489999957059,1.004489999957059,True
50,sc1,46,Commensurate,0.986345103099754,1.121150053000008,1121.150053000008,True
50,sc1,46,NPE,1.139671802520752,0.013819096000020181,13.819096000020181,True
50,sc1,47,PSPower,0.8091980344576054,0.006323897000015677,6.323897000015677,True
50,sc1,47,IW,0.8745317374722279,0.0010615710000365652,1.0615710000365652,True
50,sc1,47,Commensurate,0.8068537434987872,1.0434990560000301,1043.4990560000301,True
